record_id,test_date,plant_name,vehicle_model,supplier_id,supplier_name,supplier_batch_id,part_name,part_category,market_price_inr,open_market_price_range_inr,qty_inspected,qty_defective,ppm,otd_pct,audit_score_pct,cpk,belt_tension_dev_ratio,slip_ratio,crack_density_per_100mm,pressure_retention_ratio,hose_leak_rate_ml_min,engine_temp_dev_ratio,filter_pressure_drop_pa_ratio,filtration_efficiency,fuel_penalty_ratio,brake_leak_rate_cc_min,pushrod_stroke_excess_ratio,brake_response_lag_s_ratio,relay_brake_lag_s_ratio,relay_pressure_delivery_ratio,relay_leak_rate_cc_min,pulse_integrity_ratio,speed_deviation_ratio,dropout_count_ratio,bearing_temp_rise_c_ratio,bearing_vibration_rms_ratio,bearing_play_mm_ratio,ujoint_vibration_rms_ratio,ujoint_backlash_mm_ratio,ujoint_temp_rise_c_ratio,downstream_water_ppm_ratio,separator_dp_kpa_ratio,service_compliance_ratio,data_source_type,impact_raw,criticality_weight_0_1,min_required_sqm_0_1,importance_band,part_quality_score_recomputed_0_1,supplier_quality_score_recomputed_0_1,sqm_gap_to_target_0_1,part_gap_to_target_0_1,weighted_loss_priority_0_1,sqm_status,action_priority,risk_label_current_scenario,dataset_note_current_scenario
578,04-02-2026,Chennai Plant,Tipper 3523,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-7338,Fuel / Water Separator,Fluid/Fuel,722.22,425-1555,41,0,5303,80.32,84.71,1.067,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,0.1486,0.756,Warranty Record,8,0.85,0.85,Important,0.81,0.75,-0.1,-0.04,0.15,Below Target,Monitor,High Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
579,23-02-2025,Bangalore Plant,Cargo 1916,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-8690,Fuel / Water Separator,Fluid/Fuel,744.66,425-1555,143,0,2516,100,98.89,1.747,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,0.0487,1,Warranty Record,8,0.85,0.85,Important,0.97,0.94,0.09,0.12,0.09,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
580,06-05-2025,Bangalore Plant,Cargo 1916,SUP-DELTA,Delta Fleet Components,SUP-DELTA-FUE-4888,Fuel / Water Separator,Fluid/Fuel,445.77,425-1555,86,0,2092,100,95.62,1.432,,,,,,,,,,,,,,,,,,,,,,,,,0.0694,0.1166,0.9278,Bench Test,8,0.85,0.85,Important,0.91,0.93,0.08,0.06,0.05,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
581,11-09-2025,Pune Plant,Bus Chassis 1624,SUP-BETA,Beta Truck Systems,SUP-BETA-FUE-4019,Fuel / Water Separator,Fluid/Fuel,929.76,425-1555,274,0,983,98.3,85.35,1.265,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.082,1,Warranty Record,8,0.85,0.85,Important,0.92,0.93,0.08,0.07,0.12,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
582,08-03-2025,Jamshedpur Plant,Rigid Truck 2818,SUP-GAMMA,Gamma Motion Parts,SUP-GAMMA-FUE-2074,Fuel / Water Separator,Fluid/Fuel,866.13,425-1555,152,0,2419,97.2,90.75,1.545,,,,,,,,,,,,,,,,,,,,,,,,,0.0998,0.0961,0.861,Bench Test,8,0.85,0.85,Important,0.89,0.9,0.05,0.04,0.11,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
583,09-05-2025,Jamshedpur Plant,School Bus 1017,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-5483,Fuel / Water Separator,Fluid/Fuel,568.97,425-1555,225,1,3729,93.05,91.46,1.313,,,,,,,,,,,,,,,,,,,,,,,,,0.1312,0.1946,0.8213,Warranty Record,8,0.85,0.85,Important,0.84,0.85,0,-0.01,0.07,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
584,28-03-2026,Jamshedpur Plant,Bus Chassis 1624,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-3588,Fuel / Water Separator,Fluid/Fuel,1107.53,425-1555,268,1,3536,94.66,84.58,1.215,,,,,,,,,,,,,,,,,,,,,,,,,0.2328,0.1554,0.8566,Bench Test,8,0.85,0.85,Important,0.81,0.83,-0.02,-0.04,0.15,Near Target,Monitor,Watchlist,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
585,27-05-2025,Bangalore Plant,Rigid Truck 2818,SUP-GAMMA,Gamma Motion Parts,SUP-GAMMA-FUE-5428,Fuel / Water Separator,Fluid/Fuel,846.99,425-1555,213,1,3970,79.19,82.73,1.269,,,,,,,,,,,,,,,,,,,,,,,,,0.3367,0.3257,0.8534,Bench Test,8,0.85,0.85,Important,0.71,0.77,-0.08,-0.14,0.16,Below Target,Monitor,High Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
586,10-06-2025,Chennai Plant,School Bus 1017,SUP-DELTA,Delta Fleet Components,SUP-DELTA-FUE-5659,Fuel / Water Separator,Fluid/Fuel,532.46,425-1555,237,1,2341,100,99.89,1.487,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.0567,0.947,Dealer Service,8,0.85,0.85,Important,0.96,0.94,0.09,0.11,0.06,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
587,13-08-2025,Chennai Plant,Tipper 3523,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-7806,Fuel / Water Separator,Fluid/Fuel,873.94,425-1555,287,2,5479,88.85,84.16,1.213,,,,,,,,,,,,,,,,,,,,,,,,,0.2957,0.4113,0.7724,Bench Test,8,0.85,0.85,Important,0.68,0.75,-0.1,-0.17,0.17,Below Target,Monitor,High Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
588,01-04-2026,Chennai Plant,Bus Chassis 1624,SUP-DELTA,Delta Fleet Components,SUP-DELTA-FUE-2184,Fuel / Water Separator,Fluid/Fuel,794.44,425-1555,171,1,2981,95.82,85.63,1.426,,,,,,,,,,,,,,,,,,,,,,,,,0.188,0.1721,0.9365,Incoming QC,8,0.85,0.85,Important,0.84,0.87,0.02,-0.01,0.1,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
589,03-03-2025,Jamshedpur Plant,Bus Chassis 1624,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-1690,Fuel / Water Separator,Fluid/Fuel,996.56,425-1555,81,0,1978,97.37,85.75,1.377,,,,,,,,,,,,,,,,,,,,,,,,,0.2458,0.2397,0.8405,Bench Test,8,0.85,0.85,Important,0.77,0.88,0.03,-0.08,0.13,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
590,30-08-2025,Chennai Plant,Bus Chassis 1624,SUP-GAMMA,Gamma Motion Parts,SUP-GAMMA-FUE-5512,Fuel / Water Separator,Fluid/Fuel,592.96,425-1555,180,1,3122,87.52,90.01,1.595,,,,,,,,,,,,,,,,,,,,,,,,,0.1483,0.128,0.8913,Dealer Service,8,0.85,0.85,Important,0.87,0.86,0.01,0.02,0.07,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
591,25-10-2025,Jamshedpur Plant,Bus Chassis 1624,SUP-BETA,Beta Truck Systems,SUP-BETA-FUE-2756,Fuel / Water Separator,Fluid/Fuel,1270.7,425-1555,48,0,4400,97.18,87.71,1.348,,,,,,,,,,,,,,,,,,,,,,,,,0.0474,0.2032,0.9614,Incoming QC,8,0.85,0.85,Important,0.9,0.86,0.01,0.05,0.16,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
592,22-01-2026,Jamshedpur Plant,Bus Chassis 1624,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-1632,Fuel / Water Separator,Fluid/Fuel,1137.57,425-1555,126,0,1043,95.89,98.03,1.435,,,,,,,,,,,,,,,,,,,,,,,,,0.0434,0.0813,1,Bench Test,8,0.85,0.85,Important,0.95,0.96,0.11,0.1,0.15,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
593,17-04-2026,Bangalore Plant,Cargo 1916,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-9007,Fuel / Water Separator,Fluid/Fuel,1435.33,425-1555,149,0,1869,92.57,96.23,1.486,,,,,,,,,,,,,,,,,,,,,,,,,0.0282,0.1214,1,Dealer Service,8,0.85,0.85,Important,0.94,0.93,0.08,0.09,0.19,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
594,13-04-2026,Bangalore Plant,Tipper 3523,SUP-DELTA,Delta Fleet Components,SUP-DELTA-FUE-1096,Fuel / Water Separator,Fluid/Fuel,1460.81,425-1555,223,0,1596,97.96,89.33,1.662,,,,,,,,,,,,,,,,,,,,,,,,,0.1232,0.0829,0.952,Dealer Service,8,0.85,0.85,Important,0.91,0.92,0.07,0.06,0.19,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
595,08-01-2025,Jamshedpur Plant,Rigid Truck 2818,SUP-GAMMA,Gamma Motion Parts,SUP-GAMMA-FUE-2461,Fuel / Water Separator,Fluid/Fuel,1436.08,425-1555,247,0,961,99.81,100,1.627,,,,,,,,,,,,,,,,,,,,,,,,,0.0134,0.0065,1,Warranty Record,8,0.85,0.85,Important,0.99,0.98,0.13,0.14,0.19,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
596,08-01-2026,Bangalore Plant,Bus Chassis 1624,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-8205,Fuel / Water Separator,Fluid/Fuel,1131.02,425-1555,134,1,4340,90.83,91.45,1.229,,,,,,,,,,,,,,,,,,,,,,,,,0.2587,0.2051,0.8786,Warranty Record,8,0.85,0.85,Important,0.79,0.81,-0.04,-0.06,0.17,Near Target,Monitor,Watchlist,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
597,09-06-2025,Jamshedpur Plant,Rigid Truck 2818,SUP-GAMMA,Gamma Motion Parts,SUP-GAMMA-FUE-7839,Fuel / Water Separator,Fluid/Fuel,1471.7,425-1555,77,0,1707,92.78,92.76,1.402,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.0499,0.9208,Dealer Service,8,0.85,0.85,Important,0.92,0.92,0.07,0.07,0.19,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
598,19-02-2025,Pune Plant,Rigid Truck 2818,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-3114,Fuel / Water Separator,Fluid/Fuel,792.91,425-1555,249,1,5542,94.59,91.75,1.686,,,,,,,,,,,,,,,,,,,,,,,,,0.2295,0.2397,0.8504,Bench Test,8,0.85,0.85,Important,0.78,0.81,-0.04,-0.07,0.12,Near Target,Monitor,Watchlist,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
599,18-05-2025,Bangalore Plant,Bus Chassis 1624,SUP-GAMMA,Gamma Motion Parts,SUP-GAMMA-FUE-4683,Fuel / Water Separator,Fluid/Fuel,1006.47,425-1555,80,0,1416,86.24,88.5,1.481,,,,,,,,,,,,,,,,,,,,,,,,,0.1255,0.1639,0.8347,Warranty Record,8,0.85,0.85,Important,0.85,0.89,0.04,0,0.13,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
600,16-05-2025,Pune Plant,Cargo 1916,SUP-BETA,Beta Truck Systems,SUP-BETA-FUE-1253,Fuel / Water Separator,Fluid/Fuel,601.76,425-1555,98,0,3215,93.07,96.17,1.501,,,,,,,,,,,,,,,,,,,,,,,,,0.0316,0.1175,0.8789,Dealer Service,8,0.85,0.85,Important,0.92,0.89,0.04,0.07,0.07,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
601,14-03-2025,Jamshedpur Plant,School Bus 1017,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-4271,Fuel / Water Separator,Fluid/Fuel,789.15,425-1555,128,1,5197,91.52,95.86,1.298,,,,,,,,,,,,,,,,,,,,,,,,,0.1675,0.1651,0.8918,Bench Test,8,0.85,0.85,Important,0.85,0.83,-0.02,0,0.11,Near Target,Monitor,Watchlist,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
602,06-06-2025,Bangalore Plant,Cargo 1916,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-7338,Fuel / Water Separator,Fluid/Fuel,1052.74,425-1555,116,0,1250,99.93,96.89,1.591,,,,,,,,,,,,,,,,,,,,,,,,,0.0129,0.0451,0.8987,Dealer Service,8,0.85,0.85,Important,0.96,0.96,0.11,0.11,0.13,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
603,01-05-2026,Jamshedpur Plant,Bus Chassis 1624,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-5722,Fuel / Water Separator,Fluid/Fuel,1191.28,425-1555,259,1,4839,90.95,91.46,1.445,,,,,,,,,,,,,,,,,,,,,,,,,0.2548,0.268,0.8617,Warranty Record,8,0.85,0.85,Important,0.76,0.81,-0.04,-0.09,0.18,Near Target,Monitor,Watchlist,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
604,05-01-2025,Pune Plant,Bus Chassis 1624,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-4080,Fuel / Water Separator,Fluid/Fuel,1032.24,425-1555,117,0,226,90.33,100,1.69,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,0.0552,0.9594,Dealer Service,8,0.85,0.85,Important,0.96,0.97,0.12,0.11,0.13,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
605,22-04-2025,Pune Plant,School Bus 1017,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-5114,Fuel / Water Separator,Fluid/Fuel,486.79,425-1555,204,0,1035,96.18,85.55,1.452,,,,,,,,,,,,,,,,,,,,,,,,,0.0725,0.0586,0.8221,Warranty Record,8,0.85,0.85,Important,0.91,0.93,0.08,0.06,0.05,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
606,07-02-2025,Chennai Plant,Rigid Truck 2818,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-2160,Fuel / Water Separator,Fluid/Fuel,628,425-1555,87,0,1764,100,90.76,1.657,,,,,,,,,,,,,,,,,,,,,,,,,0.1135,0.0304,0.9222,Incoming QC,8,0.85,0.85,Important,0.92,0.93,0.08,0.07,0.07,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
607,28-02-2025,Chennai Plant,Cargo 1916,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-9370,Fuel / Water Separator,Fluid/Fuel,1335.62,425-1555,67,0,1946,90.63,96.1,1.389,,,,,,,,,,,,,,,,,,,,,,,,,0.0758,0.0919,0.9538,Incoming QC,8,0.85,0.85,Important,0.92,0.92,0.07,0.07,0.17,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
608,07-03-2025,Chennai Plant,Bus Chassis 1624,SUP-BETA,Beta Truck Systems,SUP-BETA-FUE-6137,Fuel / Water Separator,Fluid/Fuel,1063.49,425-1555,288,0,766,100,93.18,1.497,,,,,,,,,,,,,,,,,,,,,,,,,0.124,0.0433,0.9915,Bench Test,8,0.85,0.85,Important,0.93,0.96,0.11,0.08,0.13,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
609,29-04-2025,Jamshedpur Plant,Tipper 3523,SUP-ALPHA,Alpha Mobility Components,SUP-ALPHA-FUE-1437,Fuel / Water Separator,Fluid/Fuel,807.79,425-1555,227,1,2606,100,93.01,1.495,,,,,,,,,,,,,,,,,,,,,,,,,0.1476,0.0709,0.962,Bench Test,8,0.85,0.85,Important,0.9,0.91,0.06,0.05,0.1,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
610,21-07-2025,Jamshedpur Plant,Rigid Truck 2818,SUP-ALPHA,Alpha Mobility Components,SUP-ALPHA-FUE-3328,Fuel / Water Separator,Fluid/Fuel,459.83,425-1555,140,0,1357,94.21,90.64,1.07,,,,,,,,,,,,,,,,,,,,,,,,,0.1643,0.0934,0.951,Warranty Record,8,0.85,0.85,Important,0.88,0.89,0.04,0.03,0.05,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
611,29-10-2025,Chennai Plant,Rigid Truck 2818,SUP-ALPHA,Alpha Mobility Components,SUP-ALPHA-FUE-4305,Fuel / Water Separator,Fluid/Fuel,1503.74,425-1555,125,0,462,100,92.13,1.266,,,,,,,,,,,,,,,,,,,,,,,,,0.1389,0.1515,0.861,Warranty Record,8,0.85,0.85,Important,0.86,0.94,0.09,0.01,0.2,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
612,11-09-2025,Bangalore Plant,Rigid Truck 2818,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-6790,Fuel / Water Separator,Fluid/Fuel,855.79,425-1555,183,1,3207,90.71,95.21,1.191,,,,,,,,,,,,,,,,,,,,,,,,,0.2505,0.2882,0.9041,Dealer Service,8,0.85,0.85,Important,0.77,0.83,-0.02,-0.08,0.12,Near Target,Monitor,Watchlist,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
613,25-02-2025,Pune Plant,Rigid Truck 2818,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-1565,Fuel / Water Separator,Fluid/Fuel,855.7,425-1555,70,0,2448,84.22,88.82,1.131,,,,,,,,,,,,,,,,,,,,,,,,,0.158,0.2598,0.9055,Warranty Record,8,0.85,0.85,Important,0.82,0.83,-0.02,-0.03,0.12,Near Target,Monitor,Watchlist,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
614,01-05-2025,Pune Plant,Bus Chassis 1624,SUP-ALPHA,Alpha Mobility Components,SUP-ALPHA-FUE-4157,Fuel / Water Separator,Fluid/Fuel,659.44,425-1555,64,0,2160,91.67,93.06,1.74,,,,,,,,,,,,,,,,,,,,,,,,,0.1005,0.0648,0.9536,Bench Test,8,0.85,0.85,Important,0.92,0.91,0.06,0.07,0.08,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
615,07-09-2025,Bangalore Plant,Tipper 3523,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-4215,Fuel / Water Separator,Fluid/Fuel,1365.34,425-1555,52,0,4389,93.18,85.09,1.442,,,,,,,,,,,,,,,,,,,,,,,,,0.0465,0.2412,0.9398,Dealer Service,8,0.85,0.85,Important,0.88,0.84,-0.01,0.03,0.18,Near Target,Monitor,Watchlist,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
616,26-01-2026,Bangalore Plant,Cargo 1916,SUP-DELTA,Delta Fleet Components,SUP-DELTA-FUE-1889,Fuel / Water Separator,Fluid/Fuel,686.42,425-1555,99,0,527,96.6,83.53,1.282,,,,,,,,,,,,,,,,,,,,,,,,,0.0507,0.0208,0.841,Incoming QC,8,0.85,0.85,Important,0.94,0.94,0.09,0.09,0.08,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
617,08-08-2025,Pune Plant,Tipper 3523,SUP-DELTA,Delta Fleet Components,SUP-DELTA-FUE-4718,Fuel / Water Separator,Fluid/Fuel,1302.43,425-1555,241,1,5903,92.74,85.83,1.416,,,,,,,,,,,,,,,,,,,,,,,,,0.3303,0.3161,0.73,Bench Test,8,0.85,0.85,Important,0.69,0.76,-0.09,-0.16,0.23,Below Target,Monitor,High Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
618,05-01-2026,Chennai Plant,Rigid Truck 2818,SUP-ZETA,Zeta Brake and Flow,SUP-ZETA-FUE-5578,Fuel / Water Separator,Fluid/Fuel,1004.22,425-1555,43,0,2240,93.2,89.18,1.554,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,Incoming QC,8,0.85,0.85,Important,1,0.92,0.07,0.15,0.13,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
619,02-01-2026,Jamshedpur Plant,School Bus 1017,SUP-DELTA,Delta Fleet Components,SUP-DELTA-FUE-7645,Fuel / Water Separator,Fluid/Fuel,923.93,425-1555,140,0,926,89.38,89.83,1.604,,,,,,,,,,,,,,,,,,,,,,,,,0.1164,0.1894,0.8972,Warranty Record,8,0.85,0.85,Important,0.86,0.91,0.06,0.01,0.12,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
620,21-01-2025,Chennai Plant,Bus Chassis 1624,SUP-DELTA,Delta Fleet Components,SUP-DELTA-FUE-1242,Fuel / Water Separator,Fluid/Fuel,474.88,425-1555,202,0,2254,88.75,95.77,1.568,,,,,,,,,,,,,,,,,,,,,,,,,0.0681,0.0657,0.8797,Incoming QC,8,0.85,0.85,Important,0.92,0.9,0.05,0.07,0.05,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
621,19-05-2025,Jamshedpur Plant,Tipper 3523,SUP-ALPHA,Alpha Mobility Components,SUP-ALPHA-FUE-7572,Fuel / Water Separator,Fluid/Fuel,929.85,425-1555,234,0,2001,100,93.38,1.714,,,,,,,,,,,,,,,,,,,,,,,,,0.0153,0.031,1,Warranty Record,8,0.85,0.85,Important,0.98,0.94,0.09,0.13,0.12,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
622,20-02-2026,Chennai Plant,Bus Chassis 1624,SUP-EPS,Epsilon Drives & Seals,SUP-EPS-FUE-9659,Fuel / Water Separator,Fluid/Fuel,532.4,425-1555,90,0,2875,100,85.51,1.515,,,,,,,,,,,,,,,,,,,,,,,,,0.1245,0.118,0.8773,Incoming QC,8,0.85,0.85,Important,0.88,0.89,0.04,0.03,0.06,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
623,25-01-2026,Bangalore Plant,Rigid Truck 2818,SUP-BETA,Beta Truck Systems,SUP-BETA-FUE-3198,Fuel / Water Separator,Fluid/Fuel,962.16,425-1555,200,1,5521,91.15,79.29,1.096,,,,,,,,,,,,,,,,,,,,,,,,,0.226,0.2518,0.8859,Warranty Record,8,0.85,0.85,Important,0.79,0.76,-0.09,-0.06,0.18,Below Target,Monitor,High Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
624,16-03-2026,Chennai Plant,Bus Chassis 1624,SUP-ALPHA,Alpha Mobility Components,SUP-ALPHA-FUE-9741,Fuel / Water Separator,Fluid/Fuel,514.25,425-1555,275,0,1539,99,100,1.345,,,,,,,,,,,,,,,,,,,,,,,,,0.1506,0.0994,0.8884,Dealer Service,8,0.85,0.85,Important,0.88,0.93,0.08,0.03,0.06,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
625,23-04-2026,Pune Plant,School Bus 1017,SUP-GAMMA,Gamma Motion Parts,SUP-GAMMA-FUE-5060,Fuel / Water Separator,Fluid/Fuel,460,425-1555,210,0,2312,92.55,91.95,1.772,,,,,,,,,,,,,,,,,,,,,,,,,0.1053,0.0951,0.8823,Incoming QC,8,0.85,0.85,Important,0.9,0.9,0.05,0.05,0.05,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
626,16-09-2025,Chennai Plant,Tipper 3523,SUP-BETA,Beta Truck Systems,SUP-BETA-FUE-7554,Fuel / Water Separator,Fluid/Fuel,1276.77,425-1555,290,1,2104,89.43,81,1.488,,,,,,,,,,,,,,,,,,,,,,,,,0.0708,0.1098,0.9684,Warranty Record,8,0.85,0.85,Important,0.92,0.89,0.04,0.07,0.16,Target Met,Monitor,Low Risk,"Synthetic project dataset: decimal SQM scores rounded to 2 decimals, importance-based targets by part, and weighted loss-priority optimization."
