claim_id,dealer_id,supplier_id,part_name,failure_type,claim_amount,repair_cost,claim_frequency,days_since_last_claim,failure_severity,fraud_label
CLM09224,1611,SUP-079,Radiator Hose,Leak,10617,18735,13,94,7,0
CLM09225,1341,SUP-010,Wheel Speed Sensor,Leak,11461,7020,7,184,6,0
CLM09226,1831,SUP-087,Wheel Speed Sensor,Corrosion,17858,26429,13,219,8,0
CLM09227,1725,SUP-067,U-Joint,Sensor Failure,10323,9086,4,129,1,0
CLM09228,1277,SUP-062,Fuel/Water Separator,Wear,10003,5791,16,153,3,0
CLM09229,1673,SUP-003,Radiator Hose,Wear,48283,19401,15,320,8,0
CLM09230,1438,SUP-018,Wheel Speed Sensor,Wear,38040,15606,13,92,2,0
CLM09231,1156,SUP-025,Wheel Speed Sensor,Corrosion,9678,24473,10,43,9,0
CLM09232,1421,SUP-020,Wheel Speed Sensor,Corrosion,15749,3827,10,270,2,0
CLM09233,1250,SUP-058,Wheel Bearing,Misalignment,20492,29130,5,248,9,0
CLM09234,1877,SUP-093,Relay Valve,Sensor Failure,28198,6624,4,68,7,0
CLM09235,1608,SUP-086,V-Belt,Wear,17651,13931,19,270,4,0
CLM09236,1529,SUP-050,V-Belt,Wear,26360,18950,15,208,3,0
CLM09237,1326,SUP-079,V-Belt,Misalignment,21257,13595,9,226,8,0
CLM09238,1960,SUP-010,Air Filter,Sensor Failure,12163,16680,16,205,7,0
CLM09239,1894,SUP-021,V-Belt,Sensor Failure,40299,746,4,145,1,0
CLM09240,1096,SUP-029,Wheel Speed Sensor,Sensor Failure,19785,22208,11,92,7,0
CLM09241,1512,SUP-096,Wheel Bearing,Leak,22293,8087,17,138,1,0
CLM09242,1215,SUP-010,Wheel Speed Sensor,Sensor Failure,28917,3638,1,17,1,0
CLM09243,1131,SUP-013,Wheel Speed Sensor,Breakage,49432,17225,9,2,5,0
CLM09244,1259,SUP-047,Brake Chamber,Corrosion,30941,14727,12,250,5,0
CLM09245,1124,SUP-023,U-Joint,Sensor Failure,18585,28047,12,321,2,0
CLM09246,1081,SUP-050,Relay Valve,Leak,22570,28844,10,119,7,0
CLM09247,1282,SUP-087,Air Filter,Breakage,17660,2934,9,197,3,0
CLM09248,1682,SUP-095,Relay Valve,Leak,31245,17225,16,355,1,1
CLM09249,1058,SUP-004,V-Belt,Leak,8400,16991,13,214,7,0
CLM09250,1543,SUP-067,Wheel Speed Sensor,Misalignment,34905,7320,3,107,4,0
CLM09251,1160,SUP-085,Radiator Hose,Leak,33168,21612,18,208,4,1
CLM09252,1283,SUP-053,Fuel/Water Separator,Leak,7968,21977,4,117,3,0
CLM09253,1105,SUP-002,Fuel/Water Separator,Wear,2713,22405,19,9,7,0
CLM09254,1104,SUP-068,U-Joint,Corrosion,10240,29767,13,142,2,0
CLM09255,1438,SUP-065,Air Filter,Misalignment,43543,14113,13,330,7,0
CLM09256,1227,SUP-079,Wheel Bearing,Misalignment,37119,26872,12,22,8,0
CLM09257,1699,SUP-057,U-Joint,Wear,41861,5726,1,272,2,0
CLM09258,1581,SUP-097,Brake Chamber,Breakage,31038,8302,2,169,8,0
CLM09259,1317,SUP-070,Wheel Speed Sensor,Wear,14100,13372,3,195,7,0
CLM09260,1463,SUP-007,Air Filter,Misalignment,43794,11216,13,94,8,0
CLM09261,1801,SUP-019,Wheel Speed Sensor,Breakage,39983,19268,12,193,3,0
CLM09262,1598,SUP-044,Radiator Hose,Misalignment,49121,28607,16,342,6,1
CLM09263,1881,SUP-063,Relay Valve,Sensor Failure,10143,11052,14,288,1,0
CLM09264,1873,SUP-065,Wheel Bearing,Breakage,18608,13965,14,180,7,0
CLM09265,1471,SUP-039,Fuel/Water Separator,Misalignment,22829,6420,17,267,4,0
CLM09266,1055,SUP-083,Air Filter,Wear,41992,9300,5,20,4,0
CLM09267,1624,SUP-026,Air Filter,Misalignment,17480,22807,6,340,9,0
CLM09268,1012,SUP-044,Relay Valve,Wear,5358,5968,10,225,7,0
CLM09269,1439,SUP-012,Radiator Hose,Breakage,16209,15625,9,169,8,0
CLM09270,1017,SUP-022,Wheel Speed Sensor,Wear,14201,14577,7,323,6,0
CLM09271,1693,SUP-077,Wheel Bearing,Breakage,4141,27717,4,44,2,0
CLM09272,1972,SUP-092,Relay Valve,Leak,48396,8196,7,188,3,0
CLM09273,1112,SUP-014,Relay Valve,Corrosion,28353,11039,11,95,4,0
CLM09274,1228,SUP-086,Relay Valve,Breakage,12470,3239,6,362,2,0
CLM09275,1170,SUP-030,Air Filter,Leak,17555,21707,16,135,1,0
CLM09276,1294,SUP-044,Air Filter,Leak,30597,14345,16,94,9,1
CLM09277,1188,SUP-084,Air Filter,Leak,31090,29407,13,54,2,0
CLM09278,1425,SUP-091,Air Filter,Leak,47335,5560,12,82,5,0
CLM09279,1976,SUP-038,Wheel Bearing,Breakage,26476,23924,2,269,7,0
CLM09280,1078,SUP-059,Radiator Hose,Wear,9933,25286,13,289,2,0
CLM09281,1657,SUP-042,Wheel Bearing,Leak,41305,25361,1,135,6,0
CLM09282,1918,SUP-052,Radiator Hose,Sensor Failure,11114,11162,10,158,8,0
CLM09283,1181,SUP-063,Wheel Speed Sensor,Leak,32272,22722,10,267,7,0
CLM09284,1498,SUP-061,Brake Chamber,Wear,44657,9185,11,326,6,0
CLM09285,1797,SUP-034,Wheel Speed Sensor,Wear,34726,17901,9,277,8,0
CLM09286,1761,SUP-039,Radiator Hose,Corrosion,32858,3990,4,288,2,0
CLM09287,1865,SUP-041,Relay Valve,Corrosion,42303,19768,17,133,4,1
CLM09288,1825,SUP-037,Fuel/Water Separator,Leak,4481,3314,19,362,4,0
CLM09289,1707,SUP-065,U-Joint,Leak,8931,10681,10,349,7,0
CLM09290,1834,SUP-079,Air Filter,Misalignment,42415,15180,13,35,7,0
CLM09291,1070,SUP-032,V-Belt,Misalignment,9635,25598,2,251,3,0
CLM09292,1247,SUP-008,Fuel/Water Separator,Corrosion,46252,5414,9,47,4,0
CLM09293,1145,SUP-097,Fuel/Water Separator,Leak,12107,11058,7,268,1,0
CLM09294,1617,SUP-018,Wheel Speed Sensor,Misalignment,4481,14153,10,293,8,0
CLM09295,1774,SUP-045,Air Filter,Sensor Failure,23077,12142,12,44,4,0
CLM09296,1295,SUP-093,Brake Chamber,Breakage,2417,26732,11,278,5,0
CLM09297,1581,SUP-096,Radiator Hose,Corrosion,23240,24799,4,139,5,0
CLM09298,1469,SUP-033,Air Filter,Corrosion,8676,19948,12,343,1,0
CLM09299,1505,SUP-005,V-Belt,Wear,8011,27818,12,311,1,0
CLM09300,1192,SUP-082,V-Belt,Leak,18054,17473,8,237,7,0
CLM09301,1067,SUP-074,Radiator Hose,Corrosion,31744,9326,14,266,1,0
CLM09302,1493,SUP-036,Fuel/Water Separator,Corrosion,19668,29116,7,170,9,0
CLM09303,1816,SUP-097,Air Filter,Misalignment,13748,25283,3,216,6,0
CLM09304,1051,SUP-023,V-Belt,Sensor Failure,42059,19117,19,117,1,1
CLM09305,1881,SUP-040,Radiator Hose,Leak,32898,26052,14,238,1,0
CLM09306,1362,SUP-005,U-Joint,Breakage,34745,27140,19,256,5,1
CLM09307,1796,SUP-034,U-Joint,Sensor Failure,49561,18197,10,244,3,0
CLM09308,1916,SUP-024,Wheel Bearing,Breakage,28374,25053,12,336,8,0
CLM09309,1473,SUP-017,Air Filter,Wear,22937,13041,18,332,8,0
CLM09310,1845,SUP-095,Radiator Hose,Corrosion,24836,17854,19,88,8,0
CLM09311,1520,SUP-071,Fuel/Water Separator,Misalignment,32242,5206,18,234,6,1
CLM09312,1762,SUP-081,Brake Chamber,Sensor Failure,9911,7089,13,97,5,0
CLM09313,1430,SUP-092,V-Belt,Breakage,27035,16789,17,18,5,0
CLM09314,1843,SUP-022,Relay Valve,Leak,25993,10171,6,111,6,0
CLM09315,1297,SUP-015,Air Filter,Wear,26680,9862,16,209,6,0
CLM09316,1434,SUP-015,V-Belt,Wear,7960,13671,18,341,9,0
CLM09317,1695,SUP-025,Wheel Bearing,Corrosion,8544,3685,9,65,7,0
CLM09318,1690,SUP-053,Radiator Hose,Corrosion,7302,7764,13,123,6,0
CLM09319,1197,SUP-021,Fuel/Water Separator,Breakage,23289,16241,4,238,7,0
CLM09320,1127,SUP-066,V-Belt,Breakage,32346,26475,13,364,3,0
CLM09321,1531,SUP-091,Relay Valve,Wear,45248,24010,3,123,2,0
CLM09322,1983,SUP-032,Brake Chamber,Breakage,43653,29677,4,287,7,0
CLM09323,1410,SUP-021,Radiator Hose,Corrosion,26644,28469,19,218,3,0
CLM09324,1933,SUP-068,Radiator Hose,Wear,29279,19259,1,222,4,0
CLM09325,1839,SUP-044,Wheel Bearing,Wear,30910,21328,1,345,2,0
CLM09326,1064,SUP-083,Radiator Hose,Leak,49638,16029,9,113,5,0
CLM09327,1693,SUP-066,Fuel/Water Separator,Leak,49381,6950,3,18,5,0
CLM09328,1240,SUP-090,Radiator Hose,Breakage,35341,17082,3,219,1,0
CLM09329,1368,SUP-098,Wheel Bearing,Breakage,24903,3748,18,161,4,0
CLM09330,1535,SUP-014,Air Filter,Corrosion,36421,1647,2,70,3,0
CLM09331,1383,SUP-015,Wheel Speed Sensor,Corrosion,1540,22160,11,7,7,0
CLM09332,1430,SUP-020,Air Filter,Leak,35979,7250,9,1,5,0
CLM09333,1966,SUP-034,U-Joint,Wear,43518,5206,2,358,6,0
CLM09334,1082,SUP-036,Radiator Hose,Sensor Failure,42090,4535,4,99,2,0
CLM09335,1981,SUP-083,Wheel Bearing,Misalignment,44703,16740,9,87,1,0
CLM09336,1830,SUP-009,Air Filter,Misalignment,22927,27358,14,80,3,0
CLM09337,1696,SUP-071,Air Filter,Sensor Failure,4820,10417,19,315,3,0
CLM09338,1950,SUP-030,U-Joint,Breakage,19615,26393,16,34,7,0
CLM09339,1827,SUP-077,Air Filter,Misalignment,26401,29956,14,226,7,0
CLM09340,1610,SUP-091,Air Filter,Misalignment,32701,4468,15,223,6,0
CLM09341,1573,SUP-063,Fuel/Water Separator,Sensor Failure,8690,11781,18,180,4,0
CLM09342,1285,SUP-035,U-Joint,Sensor Failure,34790,5554,15,8,8,0
CLM09343,1988,SUP-013,Wheel Bearing,Leak,39122,13985,19,243,2,1
CLM09344,1533,SUP-079,Wheel Bearing,Wear,5226,18310,9,88,7,0
CLM09345,1458,SUP-046,Air Filter,Corrosion,26272,27504,16,309,1,0
CLM09346,1211,SUP-056,Brake Chamber,Leak,42997,18725,17,143,8,1
CLM09347,1125,SUP-009,V-Belt,Misalignment,1813,24171,10,28,5,0
CLM09348,1412,SUP-087,Fuel/Water Separator,Corrosion,42618,5363,5,142,6,0
CLM09349,1498,SUP-036,Brake Chamber,Leak,28003,14931,9,90,6,0
CLM09350,1424,SUP-003,V-Belt,Leak,18467,12585,14,186,1,0
CLM09351,1553,SUP-098,Wheel Speed Sensor,Sensor Failure,36742,6674,10,313,7,0
CLM09352,1609,SUP-019,Relay Valve,Corrosion,33035,19028,1,180,3,0
CLM09353,1960,SUP-028,V-Belt,Leak,24065,26569,3,37,2,0
CLM09354,1542,SUP-023,Relay Valve,Sensor Failure,3624,1204,16,2,7,0
CLM09355,1157,SUP-007,U-Joint,Breakage,6505,10460,5,34,9,0
CLM09356,1111,SUP-076,Air Filter,Corrosion,14381,1569,13,314,4,0
CLM09357,1401,SUP-014,V-Belt,Leak,8549,12566,5,226,7,0
CLM09358,1758,SUP-046,Fuel/Water Separator,Misalignment,36500,27359,11,73,5,0
CLM09359,1121,SUP-015,Wheel Speed Sensor,Breakage,11203,8228,17,364,7,0
CLM09360,1272,SUP-067,Wheel Bearing,Sensor Failure,12928,23364,3,116,1,0
CLM09361,1293,SUP-015,Brake Chamber,Leak,31759,23701,6,114,9,0
CLM09362,1397,SUP-051,Air Filter,Misalignment,14457,6928,16,30,6,0
CLM09363,1470,SUP-088,Brake Chamber,Sensor Failure,38111,23161,2,83,8,0
CLM09364,1984,SUP-008,Brake Chamber,Sensor Failure,25587,9460,5,208,9,0
CLM09365,1206,SUP-069,Radiator Hose,Misalignment,37375,15530,19,107,1,1
CLM09366,1109,SUP-062,Brake Chamber,Sensor Failure,26312,15374,11,315,5,0
CLM09367,1439,SUP-051,Brake Chamber,Corrosion,1509,12415,18,186,7,0
CLM09368,1277,SUP-063,Radiator Hose,Breakage,43228,8951,3,152,8,0
CLM09369,1962,SUP-068,Radiator Hose,Breakage,7094,23530,12,150,3,0
CLM09370,1567,SUP-078,Fuel/Water Separator,Wear,13458,7235,13,160,8,0
CLM09371,1886,SUP-016,V-Belt,Leak,39513,19827,9,75,5,0
CLM09372,1914,SUP-084,V-Belt,Sensor Failure,22200,16126,9,349,1,0
CLM09373,1568,SUP-024,Fuel/Water Separator,Leak,36810,26663,7,170,4,0
CLM09374,1939,SUP-006,Radiator Hose,Breakage,5910,25159,1,187,2,0
CLM09375,1481,SUP-057,Relay Valve,Breakage,7572,21389,1,344,5,0
CLM09376,1802,SUP-031,Wheel Bearing,Sensor Failure,38068,5775,19,339,4,1
CLM09377,1113,SUP-006,Fuel/Water Separator,Corrosion,10081,20445,3,311,2,0
CLM09378,1892,SUP-099,Wheel Speed Sensor,Misalignment,22887,23355,7,169,7,0
CLM09379,1896,SUP-079,Fuel/Water Separator,Sensor Failure,20336,14773,12,313,2,0
CLM09380,1819,SUP-029,Radiator Hose,Sensor Failure,28913,10331,16,53,2,0
CLM09381,1852,SUP-067,Relay Valve,Wear,23080,19277,13,257,4,0
CLM09382,1476,SUP-075,Air Filter,Misalignment,41378,28046,18,60,5,1
CLM09383,1709,SUP-003,Radiator Hose,Corrosion,45641,23124,17,222,3,1
CLM09384,1932,SUP-028,U-Joint,Leak,27084,19568,9,76,9,0
CLM09385,1320,SUP-074,U-Joint,Misalignment,32704,19114,14,46,6,0
CLM09386,1178,SUP-097,Wheel Bearing,Corrosion,4033,12090,5,260,8,0
CLM09387,1896,SUP-048,Radiator Hose,Sensor Failure,23418,28713,11,15,5,0
CLM09388,1218,SUP-080,U-Joint,Sensor Failure,43727,25889,6,337,8,0
CLM09389,1788,SUP-010,Brake Chamber,Sensor Failure,10324,20631,6,116,6,0
CLM09390,1948,SUP-033,Air Filter,Sensor Failure,33232,1395,8,12,7,0
CLM09391,1527,SUP-100,Brake Chamber,Sensor Failure,2201,9352,1,1,2,0
CLM09392,1491,SUP-067,Wheel Speed Sensor,Misalignment,17632,21924,9,77,6,0
CLM09393,1890,SUP-069,Wheel Bearing,Misalignment,9003,11541,10,30,5,0
CLM09394,1060,SUP-012,Wheel Speed Sensor,Misalignment,27471,11117,17,202,8,0
CLM09395,1053,SUP-057,Wheel Speed Sensor,Corrosion,25805,1610,3,329,5,0
CLM09396,1679,SUP-044,U-Joint,Sensor Failure,3675,20629,13,50,7,0
CLM09397,1537,SUP-013,Radiator Hose,Breakage,10476,7323,8,130,4,0
CLM09398,1847,SUP-024,V-Belt,Misalignment,20259,9850,14,6,2,0
CLM09399,1987,SUP-044,U-Joint,Breakage,9512,2637,8,75,3,0
CLM09400,1064,SUP-057,Fuel/Water Separator,Wear,41062,13607,19,346,4,1
CLM09401,1611,SUP-096,V-Belt,Leak,44858,2340,13,348,3,0
CLM09402,1585,SUP-016,Radiator Hose,Misalignment,1509,18794,6,333,7,0
CLM09403,1703,SUP-096,Wheel Speed Sensor,Breakage,15563,28740,4,166,5,0
CLM09404,1170,SUP-100,Relay Valve,Wear,18024,11602,6,332,3,0
CLM09405,1272,SUP-021,Wheel Bearing,Corrosion,20634,1242,2,339,3,0
CLM09406,1888,SUP-076,Radiator Hose,Leak,4747,3660,10,274,9,0
CLM09407,1698,SUP-051,Relay Valve,Sensor Failure,21287,18200,11,156,9,0
CLM09408,1534,SUP-021,Air Filter,Misalignment,26887,5041,11,268,5,0
CLM09409,1390,SUP-060,Wheel Speed Sensor,Misalignment,37104,24450,3,308,2,0
CLM09410,1939,SUP-051,Brake Chamber,Sensor Failure,18802,8181,11,205,5,0
CLM09411,1692,SUP-021,Fuel/Water Separator,Corrosion,8599,23891,8,244,4,0
CLM09412,1326,SUP-006,Relay Valve,Leak,10650,20689,17,87,6,0
CLM09413,1107,SUP-073,Radiator Hose,Misalignment,20843,26116,1,100,6,0
CLM09414,1846,SUP-065,Brake Chamber,Breakage,31232,14795,16,186,6,1
CLM09415,1161,SUP-076,U-Joint,Leak,41080,8608,7,222,7,0
CLM09416,1813,SUP-058,Air Filter,Wear,41110,18615,8,278,2,0
CLM09417,1451,SUP-078,Air Filter,Misalignment,44527,10347,13,358,4,0
CLM09418,1205,SUP-006,U-Joint,Corrosion,43297,24293,5,173,9,0
CLM09419,1589,SUP-065,Air Filter,Breakage,29268,14768,18,318,5,0
CLM09420,1015,SUP-086,Brake Chamber,Leak,30185,15521,12,42,1,0
CLM09421,1326,SUP-034,Brake Chamber,Leak,1346,18451,16,67,6,0
CLM09422,1607,SUP-056,Wheel Bearing,Breakage,44418,18694,3,192,5,0
CLM09423,1658,SUP-075,V-Belt,Wear,10612,8374,12,143,2,0
CLM09424,1001,SUP-003,Radiator Hose,Wear,43814,5623,19,154,3,1
CLM09425,1009,SUP-042,Relay Valve,Leak,20466,27404,18,94,3,0
CLM09426,1433,SUP-062,Wheel Bearing,Sensor Failure,47477,11708,8,197,7,0
CLM09427,1124,SUP-006,V-Belt,Breakage,2631,15368,13,95,5,0
CLM09428,1080,SUP-006,Brake Chamber,Misalignment,2999,26570,8,249,9,0
CLM09429,1484,SUP-063,Wheel Speed Sensor,Wear,16452,16097,10,22,1,0
CLM09430,1651,SUP-020,Wheel Bearing,Misalignment,24653,25680,14,54,3,0
CLM09431,1837,SUP-021,Air Filter,Wear,13569,9169,15,125,8,0
CLM09432,1149,SUP-002,Air Filter,Wear,41900,24164,15,314,3,0
CLM09433,1799,SUP-090,Brake Chamber,Corrosion,23482,6352,6,207,3,0
CLM09434,1872,SUP-095,V-Belt,Misalignment,40771,5205,14,181,8,0
CLM09435,1339,SUP-090,Fuel/Water Separator,Sensor Failure,35459,641,6,355,3,0
CLM09436,1128,SUP-056,Radiator Hose,Wear,36472,15497,1,275,2,0
CLM09437,1437,SUP-096,Wheel Bearing,Sensor Failure,22924,5155,10,162,3,0
CLM09438,1750,SUP-010,U-Joint,Leak,42170,18982,19,278,2,1
CLM09439,1500,SUP-087,Relay Valve,Leak,27266,11262,11,141,8,0
CLM09440,1057,SUP-070,Air Filter,Corrosion,2777,29102,3,123,5,0
CLM09441,1197,SUP-023,Radiator Hose,Sensor Failure,15843,5889,6,192,3,0
CLM09442,1210,SUP-092,Brake Chamber,Breakage,36915,18170,9,56,8,0
CLM09443,1913,SUP-030,U-Joint,Corrosion,31018,29880,9,298,8,0
CLM09444,1901,SUP-078,Wheel Bearing,Wear,9057,26285,4,247,4,0
CLM09445,1044,SUP-037,V-Belt,Leak,19883,1307,3,322,9,0
CLM09446,1096,SUP-055,Radiator Hose,Leak,22450,7888,19,191,1,0
CLM09447,1278,SUP-096,Relay Valve,Breakage,26505,27204,11,170,7,0
CLM09448,1534,SUP-049,Air Filter,Corrosion,26890,20689,19,219,5,0
CLM09449,1409,SUP-034,Fuel/Water Separator,Sensor Failure,43733,5004,17,34,7,1
CLM09450,1460,SUP-044,Wheel Speed Sensor,Leak,36013,1473,8,285,8,0
CLM09451,1390,SUP-022,V-Belt,Wear,34953,3438,6,36,3,0
CLM09452,1846,SUP-031,U-Joint,Breakage,3464,585,5,265,3,0
CLM09453,1043,SUP-007,Wheel Bearing,Breakage,9575,24607,8,341,1,0
CLM09454,1026,SUP-021,Relay Valve,Misalignment,48303,10488,8,298,5,0
CLM09455,1793,SUP-016,Brake Chamber,Breakage,47825,14939,3,228,8,0
CLM09456,1096,SUP-020,Wheel Speed Sensor,Wear,30566,26383,19,67,1,1
CLM09457,1974,SUP-043,Wheel Bearing,Breakage,29499,25535,16,7,2,0
CLM09458,1547,SUP-044,Radiator Hose,Sensor Failure,2521,15575,10,23,2,0
CLM09459,1620,SUP-047,Fuel/Water Separator,Misalignment,18363,19392,3,23,2,0
CLM09460,1566,SUP-019,Brake Chamber,Sensor Failure,16402,18028,9,272,5,0
CLM09461,1703,SUP-048,Wheel Bearing,Corrosion,21561,24712,8,69,7,0
CLM09462,1218,SUP-096,Wheel Bearing,Corrosion,4610,16211,8,13,3,0
CLM09463,1184,SUP-079,Fuel/Water Separator,Sensor Failure,6700,28964,8,266,1,0
CLM09464,1068,SUP-069,Wheel Speed Sensor,Wear,12462,21548,7,248,9,0
CLM09465,1828,SUP-011,Wheel Bearing,Misalignment,8573,11952,14,59,9,0
CLM09466,1129,SUP-079,Brake Chamber,Corrosion,43444,15704,17,258,4,1
CLM09467,1566,SUP-029,V-Belt,Breakage,18267,21529,12,208,5,0
CLM09468,1889,SUP-045,Wheel Bearing,Sensor Failure,28103,22716,5,129,4,0
CLM09469,1608,SUP-068,Wheel Bearing,Leak,17507,26485,2,198,8,0
CLM09470,1847,SUP-036,Wheel Bearing,Wear,32247,13942,15,310,1,0
CLM09471,1598,SUP-048,Air Filter,Wear,34293,4766,11,275,4,0
CLM09472,1805,SUP-087,Brake Chamber,Sensor Failure,49326,10045,15,97,4,0
CLM09473,1630,SUP-015,Relay Valve,Leak,11347,21014,13,28,3,0
CLM09474,1719,SUP-044,Wheel Bearing,Wear,23795,26300,19,133,4,0
CLM09475,1333,SUP-067,Radiator Hose,Misalignment,7099,1691,12,332,7,0
CLM09476,1924,SUP-096,Fuel/Water Separator,Corrosion,10568,16867,15,275,5,0
CLM09477,1153,SUP-074,Fuel/Water Separator,Misalignment,5406,26608,12,104,3,0
CLM09478,1546,SUP-040,Air Filter,Leak,29037,26992,18,42,6,0
CLM09479,1078,SUP-086,U-Joint,Misalignment,37903,16370,4,153,9,0
CLM09480,1578,SUP-014,Radiator Hose,Breakage,5876,28393,11,291,3,0
CLM09481,1854,SUP-063,Radiator Hose,Corrosion,26156,9939,15,9,2,0
CLM09482,1412,SUP-081,Brake Chamber,Leak,31871,27693,5,224,9,0
CLM09483,1545,SUP-085,Wheel Speed Sensor,Sensor Failure,19377,6421,5,39,5,0
CLM09484,1608,SUP-051,V-Belt,Wear,31906,29708,10,38,5,0
CLM09485,1168,SUP-079,Brake Chamber,Corrosion,38293,18909,10,271,7,0
CLM09486,1680,SUP-058,Wheel Bearing,Sensor Failure,48095,20395,6,109,2,0
CLM09487,1662,SUP-015,Air Filter,Leak,45895,29715,6,346,5,0
CLM09488,1582,SUP-065,Fuel/Water Separator,Breakage,44760,6241,6,60,8,0
CLM09489,1514,SUP-088,Relay Valve,Wear,47306,13961,7,62,8,0
CLM09490,1313,SUP-055,Air Filter,Wear,10643,8524,18,31,7,0
CLM09491,1031,SUP-076,U-Joint,Corrosion,17587,24756,4,30,5,0
CLM09492,1286,SUP-010,Wheel Bearing,Sensor Failure,12018,20576,14,66,4,0
CLM09493,1593,SUP-042,Air Filter,Leak,5213,23383,11,263,2,0
CLM09494,1042,SUP-095,Brake Chamber,Leak,11044,16648,7,158,2,0
CLM09495,1902,SUP-011,U-Joint,Sensor Failure,23307,13532,18,161,3,0
CLM09496,1616,SUP-016,Wheel Speed Sensor,Wear,45425,8659,2,359,3,0
CLM09497,1000,SUP-073,Brake Chamber,Sensor Failure,40133,13807,2,111,7,0
CLM09498,1572,SUP-078,U-Joint,Misalignment,22376,5128,7,38,6,0
CLM09499,1269,SUP-019,Brake Chamber,Leak,23590,7016,11,212,1,0
CLM09500,1179,SUP-031,Fuel/Water Separator,Sensor Failure,44403,3983,18,137,6,1
CLM09501,1735,SUP-073,Brake Chamber,Wear,27628,28399,7,342,5,0
CLM09502,1517,SUP-100,V-Belt,Corrosion,24885,10630,5,158,6,0
CLM09503,1102,SUP-053,Wheel Bearing,Misalignment,41227,17899,2,134,8,0
CLM09504,1009,SUP-090,Relay Valve,Wear,3192,6657,14,189,1,0
CLM09505,1582,SUP-008,Wheel Bearing,Breakage,22433,6858,7,165,6,0
CLM09506,1089,SUP-024,Relay Valve,Breakage,20093,19467,10,79,4,0
CLM09507,1225,SUP-008,Relay Valve,Sensor Failure,31617,5639,18,252,9,1
CLM09508,1669,SUP-083,Relay Valve,Wear,42918,17811,8,206,8,0
CLM09509,1739,SUP-048,V-Belt,Wear,32682,10203,16,148,7,1
CLM09510,1916,SUP-030,Fuel/Water Separator,Leak,37842,18621,14,286,3,0
CLM09511,1125,SUP-058,Air Filter,Corrosion,11250,7079,9,18,9,0
CLM09512,1955,SUP-086,Wheel Bearing,Misalignment,33836,14132,6,191,3,0
CLM09513,1208,SUP-055,Brake Chamber,Wear,47783,3538,7,185,6,0
CLM09514,1096,SUP-073,U-Joint,Misalignment,2637,7719,9,217,2,0
CLM09515,1073,SUP-062,Air Filter,Sensor Failure,39431,7000,7,88,8,0
CLM09516,1626,SUP-048,Relay Valve,Leak,42161,18605,9,95,1,0
CLM09517,1190,SUP-004,Relay Valve,Misalignment,42225,19650,7,274,1,0
CLM09518,1681,SUP-037,Fuel/Water Separator,Misalignment,7251,29778,12,61,8,0
CLM09519,1818,SUP-008,Radiator Hose,Misalignment,36893,28495,17,82,9,1
CLM09520,1959,SUP-001,Radiator Hose,Misalignment,34006,3325,12,78,9,0
CLM09521,1715,SUP-092,Air Filter,Misalignment,22430,29497,5,196,8,0
CLM09522,1055,SUP-070,V-Belt,Leak,32062,23554,18,321,8,1
CLM09523,1719,SUP-047,Brake Chamber,Sensor Failure,41785,11426,5,40,4,0
CLM09524,1552,SUP-100,Wheel Bearing,Misalignment,34058,8910,5,24,8,0
CLM09525,1031,SUP-075,Wheel Speed Sensor,Misalignment,7464,9213,7,160,7,0
CLM09526,1526,SUP-005,Wheel Speed Sensor,Sensor Failure,2808,17288,3,266,9,0
CLM09527,1573,SUP-050,V-Belt,Wear,11281,22022,1,137,8,0
CLM09528,1666,SUP-024,Wheel Speed Sensor,Wear,30893,25655,6,39,2,0
CLM09529,1283,SUP-047,Wheel Bearing,Leak,30304,13577,7,108,8,0
CLM09530,1720,SUP-018,Relay Valve,Leak,35698,26930,8,227,8,0
CLM09531,1831,SUP-084,Wheel Speed Sensor,Corrosion,40757,6658,14,69,9,0
CLM09532,1493,SUP-028,Brake Chamber,Leak,46040,21305,15,263,3,0
CLM09533,1186,SUP-077,Brake Chamber,Sensor Failure,9998,20581,7,279,8,0
CLM09534,1497,SUP-005,Brake Chamber,Misalignment,15517,5566,7,345,8,0
CLM09535,1441,SUP-030,Relay Valve,Sensor Failure,41547,10527,1,17,4,0
CLM09536,1129,SUP-001,Fuel/Water Separator,Corrosion,43866,657,9,334,5,0
CLM09537,1638,SUP-086,Relay Valve,Breakage,48848,20059,7,227,2,0
CLM09538,1291,SUP-082,Relay Valve,Breakage,23969,22795,7,192,6,0
CLM09539,1113,SUP-046,Relay Valve,Sensor Failure,36444,10313,18,321,9,1
CLM09540,1198,SUP-069,Air Filter,Breakage,16783,28753,14,342,3,0
CLM09541,1012,SUP-031,Radiator Hose,Breakage,32107,7543,15,28,6,0
CLM09542,1270,SUP-070,Wheel Bearing,Corrosion,46631,8421,18,314,8,1
CLM09543,1600,SUP-091,Air Filter,Misalignment,4759,14585,10,215,2,0
CLM09544,1214,SUP-056,Brake Chamber,Leak,15789,17689,3,18,1,0
CLM09545,1443,SUP-089,V-Belt,Leak,29645,26381,11,110,6,0
CLM09546,1789,SUP-093,Fuel/Water Separator,Breakage,10810,10886,1,121,3,0
CLM09547,1511,SUP-028,Radiator Hose,Wear,14214,25589,2,300,2,0
CLM09548,1446,SUP-016,V-Belt,Corrosion,6121,7735,16,64,8,0
CLM09549,1985,SUP-054,V-Belt,Misalignment,30482,17387,3,37,9,0
CLM09550,1992,SUP-053,V-Belt,Misalignment,33472,24120,17,3,7,1
